pessoa_nome;pessoa_endereco;loja_nome;loja_endereco;distancia_km
"Fernanda Souza";"Rua das Flores, 1840, Pinheiros, Rio de Janeiro - RJ - 32107-597";"Filial Shopping";"Rua Direita, 4878, Jardim América, Belo Horizonte - MG - 38232-239";"328,3267"
"Fernanda Souza";"Rua das Flores, 1840, Pinheiros, Rio de Janeiro - RJ - 32107-597";"MegaStore Centro";"Av. Goiás, 4318, Cidade Nova, Curitiba - PR - 77497-622";"655,3888"
"Fernanda Souza";"Rua das Flores, 1840, Pinheiros, Rio de Janeiro - RJ - 32107-597";"MegaStore Outlet";"Rua Direita, 456, Jardim América, Curitiba - PR - 36330-938";"655,3888"
"Fernanda Souza";"Rua das Flores, 1840, Pinheiros, Rio de Janeiro - RJ - 32107-597";"MegaStore Centro";"Rua Marechal Floriano, 497, Jardim América, São Paulo - SP - 84893-353";"346,3485"
"Fernanda Souza";"Rua das Flores, 1840, Pinheiros, Rio de Janeiro - RJ - 32107-597";"Loja Shopping";"Rua Primeiro de Maio, 3093, Centro, Salvador - BA - 21998-578";"1226,9428"
"Fernanda Souza";"Rua das Flores, 1840, Pinheiros, Rio de Janeiro - RJ - 32107-597";"Ponto de Venda Express";"Praça da Sé, 1885, Jardim Europa, Porto Alegre - RS - 10404-480";"1105,4729"
"Fernanda Souza";"Rua das Flores, 1840, Pinheiros, Rio de Janeiro - RJ - 32107-597";"Filial Premium";"Rua Marechal Floriano, 2022, Santa Mônica, Belo Horizonte - MG - 23831-829";"337,0972"
"Fernanda Souza";"Rua das Flores, 1840, Pinheiros, Rio de Janeiro - RJ - 32107-597";"Ponto de Venda Shopping";"Praça da Sé, 3085, Estoril, Curitiba - PR - 25441-412";"655,3888"
"Fernanda Souza";"Rua das Flores, 1840, Pinheiros, Rio de Janeiro - RJ - 32107-597";"Filial Outlet";"Rua Direita, 2399, Centro, São Paulo - SP - 76908-721";"334,3708"
"Fernanda Souza";"Rua das Flores, 1840, Pinheiros, Rio de Janeiro - RJ - 32107-597";"Loja Outlet";"Av. Brasil, 4659, Cidade Nova, Salvador - BA - 92230-592";"1218,5278"
"Fernanda Souza";"Rua das Flores, 1840, Pinheiros, Rio de Janeiro - RJ - 32107-597";"Filial Shopping";"Av. Brasil, 3938, Cidade Nova, Porto Alegre - RS - 73503-789";"1107,0966"
"Fernanda Souza";"Rua das Flores, 1840, Pinheiros, Rio de Janeiro - RJ - 32107-597";"Ponto de Venda Centro";"Av. Brasil, 3297, Santa Mônica, São Paulo - SP - 88093-467";"343,9546"
"Fernanda Souza";"Rua das Flores, 1840, Pinheiros, Rio de Janeiro - RJ - 32107-597";"Filial Outlet";"Av. Paulista, 4385, São Cristóvão, Rio de Janeiro - RJ - 89505-855";"23,9876"
"Fernanda Souza";"Rua das Flores, 1840, Pinheiros, Rio de Janeiro - RJ - 32107-597";"Filial Express";"Praça da Sé, 4199, Santa Mônica, Curitiba - PR - 52163-944";"655,3888"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"MegaStore Shopping";"Rua Direita, 4532, Industrial, Salvador - BA - 96088-292";"2319,5770"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Shopping";"Rua Marechal Floriano, 664, Industrial, Belo Horizonte - MG - 94718-480";"1352,0297"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Unidade Centro";"Av. Goiás, 3547, Boa Vista, São Paulo - SP - 96021-880";"850,6573"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Outlet";"Rua Primeiro de Maio, 4332, Jardim Europa, Rio de Janeiro - RJ - 89454-431";"1108,6584"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Unidade Outlet";"Av. João Pessoa, 4134, Industrial, Belo Horizonte - MG - 91955-239";"1342,8186"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Shopping";"Praça da Sé, 1490, Jardim América, Belo Horizonte - MG - 44437-275";"1338,6216"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Express";"Av. João Pessoa, 4069, Jardim América, Salvador - BA - 60696-715";"3213,4970"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Express";"Av. Paulista, 3360, Cidade Nova, Curitiba - PR - 67263-526";"548,8107"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Express";"Av. Brasil, 265, Vila Rica, Rio de Janeiro - RJ - 74715-351";"1125,2608"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"MegaStore Shopping";"Rua Primeiro de Maio, 4913, Industrial, Porto Alegre - RS - 12239-546";"12,0348"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Express";"Av. Paulista, 2141, Jardim América, Rio de Janeiro - RJ - 25833-530";"1123,3675"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Unidade Shopping";"Rua Direita, 2037, Santa Mônica, Porto Alegre - RS - 12184-133";"3,0071"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"MegaStore Premium";"Rua Marechal Floriano, 2237, Estoril, Salvador - BA - 48333-446";"2301,8380"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Outlet";"Rua José Bonifácio, 4827, Centro, São Paulo - SP - 87114-549";"853,1857"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Express";"Av. da Praia, 4425, Cidade Nova, São Paulo - SP - 85287-158";"831,8355"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Ponto de Venda Outlet";"Rua Marechal Floriano, 3266, Vila Rica, Rio de Janeiro - RJ - 28998-401";"1124,7303"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Outlet";"Av. Brasil, 4363, São Cristóvão, Curitiba - PR - 79704-384";"610,0393"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Shopping";"Rua Primeiro de Maio, 584, Centro, Curitiba - PR - 96845-846";"539,3472"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"MegaStore Express";"Av. Paulista, 4736, Cidade Nova, Salvador - BA - 86467-840";"2311,0947"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Unidade Premium";"Av. Paulista, 2636, Jardim Europa, Salvador - BA - 66695-793";"2311,0947"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Shopping";"Av. Paulista, 4485, Vila Rica, Rio de Janeiro - RJ - 52118-520";"1149,7006"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Ponto de Venda Centro";"Rua Direita, 200, Jardim Europa, Curitiba - PR - 80016-948";"548,8107"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Unidade Express";"Praça da Sé, 2215, São Cristóvão, Curitiba - PR - 75665-892";"540,5903"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Express";"Av. da Praia, 2616, Centro, Belo Horizonte - MG - 61220-847";"1342,8083"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"MegaStore Centro";"Rua Primeiro de Maio, 775, Cidade Nova, São Paulo - SP - 49885-210";"855,7145"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Premium";"Rua Marechal Floriano, 1594, Vila Rica, Rio de Janeiro - RJ - 72783-244";"1126,0472"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Shopping";"Av. Paulista, 4901, Vila Rica, Salvador - BA - 51307-333";"2311,0947"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Premium";"Av. Paulista, 4806, Jardim América, Rio de Janeiro - RJ - 20122-758";"1123,3675"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Unidade Express";"Av. Paulista, 2628, Santa Mônica, Rio de Janeiro - RJ - 25785-465";"1066,8496"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Ponto de Venda Outlet";"Rua Direita, 3673, Industrial, São Paulo - SP - 45233-382";"853,3209"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Express";"Av. Brasil, 4772, Vila Rica, Belo Horizonte - MG - 94206-670";"1341,5479"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Outlet";"Av. Brasil, 737, Estoril, Porto Alegre - RS - 39791-859";"5,9773"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Express";"Av. Goiás, 2828, Jardim Europa, Curitiba - PR - 79150-343";"543,1739"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Unidade Outlet";"Rua Direita, 4474, Centro, São Paulo - SP - 95416-100";"853,3161"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"MegaStore Outlet";"Rua Direita, 729, Boa Vista, Salvador - BA - 84876-218";"2319,5770"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Unidade Express";"Av. João Pessoa, 2561, Vila Rica, Salvador - BA - 53827-722";"2309,5295"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Express";"Av. Brasil, 3849, Vila Rica, São Paulo - SP - 43536-617";"856,1076"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Centro";"Rua Direita, 2101, São Cristóvão, Salvador - BA - 27282-203";"2319,0578"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"MegaStore Express";"Rua José Bonifácio, 3018, Cidade Nova, Curitiba - PR - 70319-317";"3205,0378"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Shopping";"Rua Direita, 1772, Jardim América, São Paulo - SP - 87407-632";"853,3209"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"MegaStore Express";"Av. Goiás, 4725, Estoril, Porto Alegre - RS - 62454-476";"8,8830"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Unidade Centro";"Av. Goiás, 1929, Centro, Porto Alegre - RS - 19772-705";"4,7202"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Unidade Premium";"Av. João Pessoa, 1335, Centro, São Paulo - SP - 66659-700";"870,8819"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Shopping";"Av. Brasil, 3495, Jardim Europa, Belo Horizonte - MG - 52879-896";"1352,3633"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Unidade Centro";"Av. da Praia, 1799, Centro, Curitiba - PR - 27187-567";"547,5663"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Ponto de Venda Centro";"Av. João Pessoa, 3983, Estoril, Curitiba - PR - 25253-384";"540,2117"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Unidade Outlet";"Rua Primeiro de Maio, 178, Industrial, Belo Horizonte - MG - 66012-918";"1344,7336"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Ponto de Venda Premium";"Praça da Sé, 3483, Vila Rica, Curitiba - PR - 12042-816";"548,8107"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Ponto de Venda Premium";"Av. da Praia, 2560, São Cristóvão, Porto Alegre - RS - 29222-663";"4,6122"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Ponto de Venda Centro";"Praça da Sé, 1888, Boa Vista, Salvador - BA - 29532-598";"2304,3736"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Unidade Centro";"Rua Direita, 3801, Jardim Europa, São Paulo - SP - 92897-400";"853,3209"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Ponto de Venda Express";"Av. João Pessoa, 4815, Vila Rica, Rio de Janeiro - RJ - 90909-962";"1125,1163"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Ponto de Venda Premium";"Av. Goiás, 3582, Santa Mônica, Belo Horizonte - MG - 43508-735";"1349,5860"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Centro";"Av. Goiás, 3376, Jardim América, Curitiba - PR - 31826-968";"547,4166"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Outlet";"Rua José Bonifácio, 3490, Vila Rica, Rio de Janeiro - RJ - 71148-651";"1119,3733"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Shopping";"Av. Goiás, 2359, Vila Rica, Salvador - BA - 52899-727";"2093,4077"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Outlet";"Av. da Praia, 742, Santa Mônica, São Paulo - SP - 55580-343";"831,8493"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Premium";"Rua José Bonifácio, 3163, São Cristóvão, São Paulo - SP - 21882-343";"862,3964"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Express";"Rua José Bonifácio, 3136, Industrial, Salvador - BA - 82368-562";"2314,8359"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"MegaStore Outlet";"Rua Marechal Floriano, 3499, Industrial, Belo Horizonte - MG - 19219-493";"1352,0297"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Express";"Rua Direita, 4671, Jardim Europa, Rio de Janeiro - RJ - 42088-953";"1192,5102"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Shopping";"Av. da Praia, 1087, Cidade Nova, Salvador - BA - 23883-191";"2306,6748"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Outlet";"Av. da Praia, 4141, Centro, Porto Alegre - RS - 15925-331";"2,0602"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Express";"Rua Direita, 4223, São Cristóvão, Salvador - BA - 30923-308";"2319,0578"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Unidade Premium";"Av. da Praia, 132, Santa Mônica, Porto Alegre - RS - 10629-648";"3,0071"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Premium";"Rua Marechal Floriano, 179, Jardim Europa, Rio de Janeiro - RJ - 67992-402";"1126,2893"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Premium";"Av. João Pessoa, 1165, Santa Mônica, Salvador - BA - 68866-847";"2346,8192"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Ponto de Venda Centro";"Rua Direita, 375, Centro, Curitiba - PR - 79719-887";"547,5663"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Shopping";"Av. Goiás, 3014, Centro, Salvador - BA - 59743-353";"2302,7015"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Outlet";"Av. da Praia, 2338, Jardim Europa, Belo Horizonte - MG - 79608-549";"1352,3633"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Unidade Express";"Av. Brasil, 4550, Jardim Europa, Porto Alegre - RS - 64330-876";"5,9902"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Ponto de Venda Shopping";"Av. Paulista, 1463, Santa Mônica, Rio de Janeiro - RJ - 11791-768";"1095,4624"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Unidade Outlet";"Av. da Praia, 4748, Centro, Salvador - BA - 53078-295";"2302,6785"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"MegaStore Shopping";"Av. Paulista, 3547, Santa Mônica, Curitiba - PR - 45074-775";"539,9524"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Unidade Centro";"Av. Brasil, 4926, Boa Vista, Porto Alegre - RS - 58515-612";"4,4473"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Outlet";"Rua Primeiro de Maio, 511, Santa Mônica, Curitiba - PR - 59677-738";"539,4036"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"MegaStore Centro";"Av. João Pessoa, 70, Boa Vista, Belo Horizonte - MG - 55581-619";"1346,6937"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Centro";"Av. Paulista, 3464, Santa Mônica, Salvador - BA - 41373-671";"2311,0947"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"MegaStore Centro";"Rua José Bonifácio, 3107, Santa Mônica, Curitiba - PR - 30858-533";"548,4186"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Unidade Centro";"Rua Marechal Floriano, 4261, Boa Vista, Porto Alegre - RS - 46255-124";"26,1376"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Express";"Rua Direita, 2512, Estoril, São Paulo - SP - 65485-211";"837,9119"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Unidade Express";"Av. da Praia, 3346, Vila Rica, Salvador - BA - 72246-512";"2302,2930"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Premium";"Rua Direita, 1676, Santa Mônica, Porto Alegre - RS - 50039-668";"5,2251"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Unidade Outlet";"Rua Marechal Floriano, 4433, São Cristóvão, Belo Horizonte - MG - 28695-443";"1352,0297"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Express";"Rua Direita, 2487, Cidade Nova, Rio de Janeiro - RJ - 22188-907";"1123,8037"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"MegaStore Premium";"Rua Primeiro de Maio, 2918, Jardim Europa, Curitiba - PR - 48698-712";"539,0116"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Shopping";"Rua Direita, 4878, Jardim América, Belo Horizonte - MG - 38232-239";"1338,6216"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"MegaStore Centro";"Av. Goiás, 4318, Cidade Nova, Curitiba - PR - 77497-622";"548,8107"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"MegaStore Outlet";"Rua Direita, 456, Jardim América, Curitiba - PR - 36330-938";"548,8107"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"MegaStore Centro";"Rua Marechal Floriano, 497, Jardim América, São Paulo - SP - 84893-353";"895,7666"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Shopping";"Rua Primeiro de Maio, 3093, Centro, Salvador - BA - 21998-578";"2316,4702"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Ponto de Venda Express";"Praça da Sé, 1885, Jardim Europa, Porto Alegre - RS - 10404-480";"5,2250"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Premium";"Rua Marechal Floriano, 2022, Santa Mônica, Belo Horizonte - MG - 23831-829";"1352,0297"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Ponto de Venda Shopping";"Praça da Sé, 3085, Estoril, Curitiba - PR - 25441-412";"548,8107"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Outlet";"Rua Direita, 2399, Centro, São Paulo - SP - 76908-721";"853,3161"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Loja Outlet";"Av. Brasil, 4659, Cidade Nova, Salvador - BA - 92230-592";"2306,6748"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Shopping";"Av. Brasil, 3938, Cidade Nova, Porto Alegre - RS - 73503-789";"5,9902"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Ponto de Venda Centro";"Av. Brasil, 3297, Santa Mônica, São Paulo - SP - 88093-467";"854,5319"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Outlet";"Av. Paulista, 4385, São Cristóvão, Rio de Janeiro - RJ - 89505-855";"1123,0110"
"Marcos Silva";"Rua Amazonas, 1778, Batel, Porto Alegre - RS - 70442-565";"Filial Express";"Praça da Sé, 4199, Santa Mônica, Curitiba - PR - 52163-944";"548,8107"
"Mariana Oliveira";"Rua Amazonas, 1963, Batel, Belo Horizonte - MG - 32297-383";"MegaStore Shopping";"Rua Direita, 4532, Industrial, Salvador - BA - 96088-292";"982,0868"
"Mariana Oliveira";"Rua Amazonas, 1963, Batel, Belo Horizonte - MG - 32297-383";"Loja Shopping";"Rua Marechal Floriano, 664, Industrial, Belo Horizonte - MG - 94718-480";"10,6790"
"Mariana Oliveira";"Rua Amazonas, 1963, Batel, Belo Horizonte - MG - 32297-383";"Unidade Centro";"Av. Goiás, 3547, Boa Vista, São Paulo - SP - 96021-880";"490,9342"
"Mariana Oliveira";"Rua Amazonas, 1963, Batel, Belo Horizonte - MG - 32297-383";"Loja Outlet";"Rua Primeiro de Maio, 4332, Jardim Europa, Rio de Janeiro - RJ - 89454-431";"340,4869"
"Mariana Oliveira";"Rua Amazonas, 1963, Batel, Belo Horizonte - MG - 32297-383";"Unidade Outlet";"Av. João Pessoa, 4134, Industrial, Belo Horizonte - MG - 91955-239";"1,5517"
"Mariana Oliveira";"Rua Amazonas, 1963, Batel, Belo Horizonte - MG - 32297-383";"Filial Shopping";"Praça da Sé, 1490, Jardim América, Belo Horizonte - MG - 44437-275";"2,9850"
